customer_id,customer_name,age,gender,city,state,region,customer_segment,registration_date
C01579,Suresh Chopra,61.0,F,Noida,Uttar Pradesh,North India,Retail,2023-04-15
C01580,Riya Patel,29.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2022-06-01
C01581,Deepak Kumar,59.0,M,Hyderabad,Telangana,South India,Retail,2022-11-27
C01582,Sneha Sharma,21.0,F,New Delhi,Delhi,North India,Retail,2021-07-15
C01583,Sharma Academy,,Company,Visakhapatnam,Andhra Pradesh,South India,Education,2022-09-20
C01584,Aarti Reddy,57.0,F,Bhubaneswar,Odisha,East India,Retail,2022-01-08
C01585,Verma University,,Company,Amritsar,Punjab,North India,Education,2024-03-21
C01586,Amit Iyer,46.0,M,Cuttack,Odisha,East India,Retail,2024-06-28
C01587,Yadav Tech Pvt Ltd,,Company,Pune,Maharashtra,West India,Corporate,2022-10-01
C01588,Vikram Jain,49.0,M,Chandigarh,Punjab,North India,Retail,2024-05-20
C01589,State Police,,Company,Dibrugarh,Assam,East India,Government,2021-08-27
C01590,Amit Shah,49.0,M,Ludhiana,Punjab,North India,Retail,2023-04-08
C01591,Priya Jain,60.0,M,Bhilai,Chhattisgarh,Central India,Retail,2023-12-01
C01592,Reddy Solutions Pvt Ltd,,Company,Thiruvananthapuram,Kerala,South India,Corporate,2024-01-24
C01593,Sunita Nair,58.0,F,Hyderabad,Telangana,South India,Retail,2023-04-08
C01594,Riya Yadav,48.0,F,New Delhi,Delhi,North India,Retail,2022-09-19
C01595,Aarti Verma,23.0,F,Mumbai,Maharashtra,West India,Retail,2024-04-18
C01596,Kavita Iyer,37.0,F,Mumbai,Maharashtra,West India,Retail,2022-01-21
C01597,Kavita Singh,51.0,M,Margao,Goa,West India,Retail,2023-11-08
C01598,Jain Tech Pvt Ltd,,Company,Chandigarh,Punjab,North India,Corporate,2024-12-30
C01599,Karan Kumar,18.0,M,Thiruvananthapuram,Kerala,South India,Retail,2023-02-21
C01600,Ministry of Education,,Company,Amritsar,Punjab,North India,Government,2022-11-09
C01601,Singh International School,,Company,Udaipur,Rajasthan,West India,Education,2023-04-04
C01602,Arjun Bose,45.0,F,Panipat,Haryana,North India,Retail,2022-02-24
C01603,Rahul Nair,30.0,F,Bengaluru,Karnataka,South India,Retail,2022-06-04
C01604,Neha Kumar,32.0,M,Ahmedabad,Gujarat,West India,Retail,2024-07-29
C01605,Suresh Yadav,38.0,M,Mumbai,Maharashtra,West India,Retail,2022-06-10
C01606,Priya Iyer,25.0,F,Kochi,Kerala,South India,Retail,2022-02-18
C01607,Kumar Systems Pvt Ltd,,Company,New Delhi,Delhi,North India,Corporate,2021-08-12
C01608,Kavita Menon,22.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2023-06-12
C01609,Ravi Singh,50.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2022-03-07
C01610,Deepak Reddy,34.0,M,Gaya,Bihar,East India,Retail,2022-12-19
C01611,Joshi Tech Pvt Ltd,,Company,Noida,Uttar Pradesh,North India,Corporate,2022-08-21
C01612,Priya Rao,46.0,M,Jodhpur,Rajasthan,West India,Retail,2023-06-22
C01613,Priya Bose,38.0,M,Hyderabad,Telangana,South India,Retail,2021-08-17
C01614,Vikram Kumar,38.0,F,Chandigarh,Punjab,North India,Retail,2021-03-20
C01615,Amit Iyer,42.0,M,New Delhi,Delhi,North India,Retail,2022-04-05
C01616,Suresh Menon,59.0,F,Margao,Goa,West India,Retail,2022-08-02
C01617,Menon Enterprises Pvt Ltd,,Company,Noida,Uttar Pradesh,North India,Corporate,2022-12-08
C01618,Verma Enterprises Pvt Ltd,,Company,Gurugram,Haryana,North India,Corporate,2022-08-11
C01619,Yadav International School,,Company,Gaya,Bihar,East India,Education,2023-06-04
C01620,Kavita Reddy,43.0,M,Kozhikode,Kerala,South India,Retail,2024-07-07
C01621,Transport Dept,,Company,Bengaluru,Karnataka,South India,Government,2023-07-16
C01622,Gupta Academy,,Company,Chennai,Tamil Nadu,South India,Education,2023-03-28
C01623,Aarti Bose,64.0,F,Amritsar,Punjab,North India,Retail,2023-08-07
C01624,Sunita Singh,24.0,F,Bengaluru,Karnataka,South India,Retail,2022-09-08
C01625,Deepak Sharma,51.0,F,Hyderabad,Telangana,South India,Retail,2022-01-05
C01626,Suresh Reddy,65.0,M,Hyderabad,Telangana,South India,Retail,2024-08-06
C01627,Raj Singh,26.0,F,Hyderabad,Telangana,South India,Retail,2022-10-10
C01628,Ravi Shah,21.0,F,Mumbai,Maharashtra,West India,Retail,2021-07-04
C01629,Ravi Menon,22.0,F,Ludhiana,Punjab,North India,Retail,2024-06-30
C01630,Sneha Bose,53.0,M,Jaipur,Rajasthan,West India,Retail,2021-11-08
C01631,Arjun Rao,53.0,F,Guwahati,Assam,East India,Retail,2024-12-04
C01632,Singh International School,,Company,Vadodara,Gujarat,West India,Education,2021-07-18
C01633,Shah Enterprises Pvt Ltd,,Company,Bengaluru,Karnataka,South India,Corporate,2021-02-10
C01634,Priya Shah,60.0,F,New Delhi,Delhi,North India,Retail,2022-11-27
C01635,Karan Jain,27.0,M,Gurugram,Haryana,North India,Retail,2024-10-01
C01636,Sunita Verma,49.0,M,Mumbai,Maharashtra,West India,Retail,2024-06-27
C01637,Ravi Verma,51.0,M,Kochi,Kerala,South India,Retail,2023-09-30
C01638,Arjun Menon,45.0,F,Gurugram,Haryana,North India,Retail,2021-03-24
C01639,Rahul Yadav,57.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-03-20
C01640,Suresh Jain,62.0,F,Guwahati,Assam,East India,Retail,2024-11-28
C01641,Arjun Iyer,39.0,M,Bengaluru,Karnataka,South India,Retail,2022-12-11
C01642,Ravi Joshi,60.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2024-09-26
C01643,Rao Tech Pvt Ltd,,Company,Chandigarh,Punjab,North India,Corporate,2021-08-08
C01644,Ravi Patel,22.0,M,Chandigarh,Punjab,North India,Retail,2021-01-28
C01645,Neha Singh,39.0,M,Margao,Goa,West India,Retail,2024-06-08
C01646,Sunita Rao,63.0,M,New Delhi,Delhi,North India,Retail,2021-01-08
C01647,Karan Chopra,51.0,M,Panaji,Goa,West India,Retail,2023-09-02
C01648,Sneha Joshi,55.0,M,Faridabad,Haryana,North India,Retail,2023-06-26
C01649,Neha Patel,52.0,M,Ludhiana,Punjab,North India,Retail,2024-12-04
C01650,Sunita Joshi,58.0,F,Ahmedabad,Gujarat,West India,Retail,2024-05-16
C01651,Rahul Das,65.0,M,Faridabad,Haryana,North India,Retail,2023-12-23
C01652,Sunita Patel,40.0,M,New Delhi,Delhi,North India,Retail,2024-06-23
C01653,Kavita Patel,65.0,M,Guwahati,Assam,East India,Retail,2022-10-15
C01654,Riya Yadav,65.0,F,Jodhpur,Rajasthan,West India,Retail,2023-01-29
C01655,Kavita Bose,28.0,M,Hyderabad,Telangana,South India,Retail,2024-11-15
C01656,Vikram Nair,47.0,F,Bengaluru,Karnataka,South India,Retail,2021-11-09
C01657,Kavita Sharma,42.0,M,Chandigarh,Punjab,North India,Retail,2023-03-30
C01658,Rahul Nair,29.0,M,Ahmedabad,Gujarat,West India,Retail,2021-07-14
C01659,Aarti Das,43.0,M,Hyderabad,Telangana,South India,Retail,2022-09-14
C01660,Amit Shah,28.0,F,Bengaluru,Karnataka,South India,Retail,2024-09-25
C01661,Yadav International School,,Company,Gurugram,Haryana,North India,Education,2024-05-29
C01662,Sneha Jain,18.0,F,Bhubaneswar,Odisha,East India,Retail,2024-07-17
C01663,Anjali Jain,56.0,M,Margao,Goa,West India,Retail,2023-12-21
C01664,Deepak Shah,48.0,M,Ahmedabad,Gujarat,West India,Retail,2021-02-06
C01665,Aarti Jain,38.0,F,Gurugram,Haryana,North India,Retail,2022-07-29
C01666,Pooja Rao,38.0,M,Warangal,Telangana,South India,Retail,2024-12-21
C01667,Ravi Patel,24.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-10-31
C01668,Vikram Shah,42.0,M,Chennai,Tamil Nadu,South India,Retail,2022-07-20
C01669,Jain Solutions Pvt Ltd,,Company,Ludhiana,Punjab,North India,Corporate,2021-01-07
C01670,Chopra Solutions Pvt Ltd,,Company,Hyderabad,Telangana,South India,Corporate,2022-10-18
C01671,Amit Reddy,56.0,M,Warangal,Telangana,South India,Retail,2022-08-29
C01672,Arjun Reddy,45.0,M,Hyderabad,Telangana,South India,Retail,2022-09-03
C01673,Suresh Iyer,47.0,M,Noida,Uttar Pradesh,North India,Retail,2023-07-04
C01674,Karan Menon,35.0,F,Chennai,Tamil Nadu,South India,Retail,2022-07-20
C01675,Aarti Chopra,25.0,M,Madurai,Tamil Nadu,South India,Retail,2022-10-31
C01676,Ravi Nair,58.0,F,Bengaluru,Karnataka,South India,Retail,2024-08-16
C01677,Amit Gupta,38.0,M,Pune,Maharashtra,West India,Retail,2023-11-14
C01678,Priya Shah,51.0,M,Bhubaneswar,Odisha,East India,Retail,2022-04-27
C01679,Chopra University,,Company,Bengaluru,Karnataka,South India,Education,2021-05-23
C01680,Deepak Verma,53.0,M,Bengaluru,Karnataka,South India,Retail,2022-03-01
C01681,Pooja Chopra,21.0,M,Patna,Bihar,East India,Retail,2021-04-18
C01682,Suresh Nair,26.0,F,Chandigarh,Punjab,North India,Retail,2022-10-24
C01683,Priya Singh,63.0,F,Panaji,Goa,West India,Retail,2024-02-01
C01684,Priya Shah,18.0,F,Amritsar,Punjab,North India,Retail,2024-12-08
C01685,Anjali Das,52.0,M,Panaji,Goa,West India,Retail,2024-07-09
C01686,Karan Jain,56.0,F,Hyderabad,Telangana,South India,Retail,2022-11-17
C01687,Joshi Consulting Pvt Ltd,,Company,Chennai,Tamil Nadu,South India,Corporate,2023-07-02
C01688,Anjali Reddy,24.0,M,New Delhi,Delhi,North India,Retail,2022-02-14
C01689,Rao Global Pvt Ltd,,Company,Jodhpur,Rajasthan,West India,Corporate,2024-08-19
C01690,Sharma Systems Pvt Ltd,,Company,Ahmedabad,Gujarat,West India,Corporate,2022-09-27
C01691,Jain Enterprises Pvt Ltd,,Company,Bhubaneswar,Odisha,East India,Corporate,2023-03-07
C01692,Iyer Academy,,Company,Vadodara,Gujarat,West India,Education,2023-09-11
C01693,Amit Sharma,24.0,M,Indore,Madhya Pradesh,Central India,Retail,2021-03-05
C01694,Ministry of Education,,Company,Patna,Bihar,East India,Government,2024-03-09
C01695,Arjun Bose,65.0,F,Warangal,Telangana,South India,Retail,2021-06-05
C01696,Deepak Reddy,37.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2022-06-23
C01697,Neha Patel,48.0,M,Pune,Maharashtra,West India,Retail,2021-01-30
C01698,Riya Patel,35.0,F,Kozhikode,Kerala,South India,Retail,2021-02-16
C01699,Riya Bose,42.0,M,New Delhi,Delhi,North India,Retail,2021-03-18
C01700,Patel Consulting Pvt Ltd,,Company,Vijayawada,Andhra Pradesh,South India,Corporate,2021-04-01
C01701,Sharma Industries Pvt Ltd,,Company,Panaji,Goa,West India,Corporate,2022-07-02
C01702,Sunita Iyer,18.0,M,Cuttack,Odisha,East India,Retail,2024-02-28
C01703,Yadav College of Engg,,Company,Hyderabad,Telangana,South India,Education,2021-04-07
C01704,Aarti Gupta,41.0,F,Bengaluru,Karnataka,South India,Retail,2024-02-03
C01705,Kavita Yadav,43.0,F,Panaji,Goa,West India,Retail,2023-08-16
C01706,Priya Das,44.0,F,Margao,Goa,West India,Retail,2023-06-04
C01707,Iyer Consulting Pvt Ltd,,Company,Chennai,Tamil Nadu,South India,Corporate,2023-07-13
C01708,Ravi Iyer,58.0,M,Gaya,Bihar,East India,Retail,2024-05-11
C01709,Sunita Kumar,31.0,F,Vadodara,Gujarat,West India,Retail,2021-06-17
C01710,Das Academy,,Company,Kochi,Kerala,South India,Education,2021-01-09
C01711,Ravi Shah,39.0,F,Chandigarh,Punjab,North India,Retail,2021-08-28
C01712,Neha Rao,40.0,F,Bengaluru,Karnataka,South India,Retail,2024-11-09
C01713,Vikram Patel,50.0,M,Hyderabad,Telangana,South India,Retail,2023-10-12
C01714,Rahul Sharma,31.0,M,Bengaluru,Karnataka,South India,Retail,2022-01-27
C01715,Arjun Menon,61.0,M,Chandigarh,Punjab,North India,Retail,2021-05-18
C01716,Yadav College of Engg,,Company,Chennai,Tamil Nadu,South India,Education,2021-01-22
C01717,Riya Singh,48.0,M,Noida,Uttar Pradesh,North India,Retail,2024-10-22
C01718,Kavita Chopra,42.0,M,Chennai,Tamil Nadu,South India,Retail,2023-05-16
C01719,Chopra College of Engg,,Company,Bengaluru,Karnataka,South India,Education,2021-06-27
C01720,Riya Singh,65.0,F,New Delhi,Delhi,North India,Retail,2022-05-10
C01721,Vikram Sharma,44.0,M,Bengaluru,Karnataka,South India,Retail,2021-01-22
C01722,State Police,,Company,Kochi,Kerala,South India,Government,2022-07-17
C01723,Deepak Yadav,25.0,F,Kolkata,West Bengal,East India,Retail,2021-12-23
C01724,Gupta Consulting Pvt Ltd,,Company,Gurugram,Haryana,North India,Corporate,2024-11-07
C01725,Amit Yadav,65.0,M,Hyderabad,Telangana,South India,Retail,2023-02-11
C01726,Neha Kumar,32.0,F,Kozhikode,Kerala,South India,Retail,2024-12-06
C01727,Raj Shah,41.0,F,New Delhi,Delhi,North India,Retail,2021-02-12
C01728,Priya Patel,45.0,F,Noida,Uttar Pradesh,North India,Retail,2021-05-18
C01729,Neha Sharma,50.0,M,Patna,Bihar,East India,Retail,2021-10-09
C01730,Arjun Chopra,52.0,F,Hyderabad,Telangana,South India,Retail,2024-02-16
C01731,Karan Gupta,25.0,M,Ahmedabad,Gujarat,West India,Retail,2022-04-21
C01732,Raj Das,21.0,M,Panaji,Goa,West India,Retail,2021-08-19
C01733,Karan Chopra,33.0,F,Ludhiana,Punjab,North India,Retail,2022-03-14
C01734,Vikram Joshi,58.0,M,Amritsar,Punjab,North India,Retail,2021-10-27
C01735,Sunita Shah,22.0,M,Margao,Goa,West India,Retail,2022-05-21
C01736,Dept of Health,,Company,Panaji,Goa,West India,Government,2023-06-04
C01737,Nair Enterprises Pvt Ltd,,Company,Mumbai,Maharashtra,West India,Corporate,2023-02-05
C01738,Sneha Rao,50.0,F,Bhubaneswar,Odisha,East India,Retail,2024-08-16
C01739,Aarti Patel,19.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-05-16
C01740,Ravi Yadav,43.0,F,Mumbai,Maharashtra,West India,Retail,2023-08-10
C01741,Joshi Enterprises Pvt Ltd,,Company,Udaipur,Rajasthan,West India,Corporate,2023-08-21
C01742,Aarti Joshi,23.0,F,Bhubaneswar,Odisha,East India,Retail,2022-12-03
C01743,Ravi Rao,36.0,M,Panipat,Haryana,North India,Retail,2022-10-04
C01744,Arjun Bose,39.0,F,Chennai,Tamil Nadu,South India,Retail,2022-07-25
C01745,Kavita Iyer,62.0,F,Chandigarh,Punjab,North India,Retail,2022-01-25
C01746,Pooja Reddy,29.0,M,Noida,Uttar Pradesh,North India,Retail,2022-08-20
C01747,Pooja Nair,59.0,F,Jaipur,Rajasthan,West India,Retail,2023-02-07
C01748,Priya Das,39.0,M,Thiruvananthapuram,Kerala,South India,Retail,2022-06-06
C01749,Arjun Chopra,18.0,M,Kozhikode,Kerala,South India,Retail,2022-01-22
C01750,Amit Bose,44.0,M,Bhilai,Chhattisgarh,Central India,Retail,2022-06-29
C01751,Vikram Verma,42.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-09-02
C01752,Aarti Iyer,22.0,F,Mumbai,Maharashtra,West India,Retail,2021-08-09
C01753,Neha Jain,60.0,M,Panaji,Goa,West India,Retail,2021-01-21
C01754,Rao Academy,,Company,Jodhpur,Rajasthan,West India,Education,2022-04-18
C01755,Ravi Rao,27.0,M,Udaipur,Rajasthan,West India,Retail,2024-02-08
C01756,Priya Das,57.0,M,Raipur,Chhattisgarh,Central India,Retail,2021-11-25
C01757,Rao Enterprises Pvt Ltd,,Company,Chandigarh,Punjab,North India,Corporate,2022-03-29
C01758,Anjali Bose,18.0,M,Bhubaneswar,Odisha,East India,Retail,2024-10-06
C01759,Sunita Menon,32.0,M,Bengaluru,Karnataka,South India,Retail,2021-06-17
C01760,Arjun Reddy,42.0,M,Margao,Goa,West India,Retail,2024-01-14
C01761,Chopra Global Pvt Ltd,,Company,Thiruvananthapuram,Kerala,South India,Corporate,2021-02-12
C01762,Suresh Verma,63.0,M,Ahmedabad,Gujarat,West India,Retail,2024-05-15
C01763,Pooja Nair,35.0,M,Gurugram,Haryana,North India,Retail,2022-08-19
C01764,Priya Menon,54.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2024-08-14
C01765,Deepak Bose,19.0,F,Gurugram,Haryana,North India,Retail,2023-06-13
C01766,Sneha Rao,34.0,F,Hyderabad,Telangana,South India,Retail,2021-11-20
C01767,Shah Tech Pvt Ltd,,Company,Surat,Gujarat,West India,Corporate,2023-02-21
C01768,Priya Joshi,62.0,M,Ludhiana,Punjab,North India,Retail,2022-05-28
C01769,Municipal Corp,,Company,Chennai,Tamil Nadu,South India,Government,2023-06-12
C01770,Patel Systems Pvt Ltd,,Company,Noida,Uttar Pradesh,North India,Corporate,2023-12-03
C01771,Bose Systems Pvt Ltd,,Company,Ahmedabad,Gujarat,West India,Corporate,2023-08-22
C01772,Arjun Verma,22.0,M,Ahmedabad,Gujarat,West India,Retail,2021-07-27
C01773,Rahul Jain,27.0,M,Udaipur,Rajasthan,West India,Retail,2022-05-19
C01774,Nair Systems Pvt Ltd,,Company,Mumbai,Maharashtra,West India,Corporate,2021-04-27
C01775,Arjun Menon,56.0,F,Hyderabad,Telangana,South India,Retail,2024-03-21
C01776,Suresh Gupta,28.0,M,New Delhi,Delhi,North India,Retail,2021-05-18
C01777,Deepak Joshi,43.0,F,Bengaluru,Karnataka,South India,Retail,2023-12-12
C01778,Raj Chopra,51.0,F,Margao,Goa,West India,Retail,2021-12-08
C01779,Sunita Nair,41.0,F,New Delhi,Delhi,North India,Retail,2021-08-25
C01780,Vikram Menon,19.0,M,Chennai,Tamil Nadu,South India,Retail,2023-06-11
C01781,Nair Systems Pvt Ltd,,Company,Ahmedabad,Gujarat,West India,Corporate,2022-09-11
C01782,Deepak Shah,43.0,F,Guwahati,Assam,East India,Retail,2024-12-30
C01783,Gupta Industries Pvt Ltd,,Company,Hubli,Karnataka,South India,Corporate,2022-05-18
C01784,Transport Dept,,Company,Visakhapatnam,Andhra Pradesh,South India,Government,2023-03-03
C01785,Kavita Jain,20.0,F,Thiruvananthapuram,Kerala,South India,Retail,2021-05-19
C01786,Aarti Das,24.0,M,Bhubaneswar,Odisha,East India,Retail,2024-12-27
C01787,Deepak Shah,46.0,F,Thiruvananthapuram,Kerala,South India,Retail,2022-11-16
C01788,Riya Bose,55.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2023-06-17
C01789,Deepak Das,27.0,F,New Delhi,Delhi,North India,Retail,2022-11-08
C01790,Pooja Singh,42.0,F,Ahmedabad,Gujarat,West India,Retail,2023-03-19
C01791,Vikram Bose,54.0,M,Ludhiana,Punjab,North India,Retail,2023-05-06
C01792,Arjun Chopra,22.0,M,Hyderabad,Telangana,South India,Retail,2021-03-18
C01793,Deepak Jain,49.0,M,Chandigarh,Punjab,North India,Retail,2021-06-13
C01794,Ravi Joshi,34.0,F,Bhilai,Chhattisgarh,Central India,Retail,2024-07-17
C01795,Sunita Chopra,33.0,M,Udaipur,Rajasthan,West India,Retail,2021-02-15
C01796,Anjali Das,64.0,F,Patna,Bihar,East India,Retail,2021-04-16
C01797,Vikram Kumar,32.0,M,Chandigarh,Punjab,North India,Retail,2023-08-09
C01798,Priya Rao,44.0,F,Bengaluru,Karnataka,South India,Retail,2022-09-05
C01799,Sunita Gupta,21.0,F,Vijayawada,Andhra Pradesh,South India,Retail,2023-04-12
C01800,Riya Chopra,25.0,F,Bhilai,Chhattisgarh,Central India,Retail,2022-04-28
C01801,Municipal Corp,,Company,Hyderabad,Telangana,South India,Government,2022-04-27
C01802,Neha Patel,38.0,F,Jaipur,Rajasthan,West India,Retail,2021-06-19
C01803,Vikram Singh,49.0,M,Ahmedabad,Gujarat,West India,Retail,2024-11-29
C01804,Priya Singh,41.0,F,Ludhiana,Punjab,North India,Retail,2024-09-26
C01805,Rahul Reddy,55.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-03-22
C01806,Raj Patel,55.0,F,Guwahati,Assam,East India,Retail,2024-06-14
C01807,Verma Industries Pvt Ltd,,Company,Visakhapatnam,Andhra Pradesh,South India,Corporate,2022-06-17
C01808,Suresh Jain,62.0,F,Bengaluru,Karnataka,South India,Retail,2021-03-07
C01809,Suresh Bose,50.0,F,Panaji,Goa,West India,Retail,2022-08-25
C01810,Rao Enterprises Pvt Ltd,,Company,Gurugram,Haryana,North India,Corporate,2022-03-08
C01811,Deepak Gupta,25.0,M,New Delhi,Delhi,North India,Retail,2021-08-09
C01812,Sunita Bose,55.0,M,Gurugram,Haryana,North India,Retail,2023-09-14
C01813,Amit Shah,31.0,F,Udaipur,Rajasthan,West India,Retail,2024-09-05
C01814,Riya Menon,34.0,F,New Delhi,Delhi,North India,Retail,2022-01-18
C01815,Ravi Verma,38.0,F,Chennai,Tamil Nadu,South India,Retail,2024-09-10
C01816,Amit Gupta,49.0,F,Jodhpur,Rajasthan,West India,Retail,2021-10-31
C01817,Amit Sharma,64.0,M,Udaipur,Rajasthan,West India,Retail,2023-05-06
C01818,Karan Reddy,24.0,F,Jodhpur,Rajasthan,West India,Retail,2023-10-24
C01819,Amit Menon,51.0,M,Jodhpur,Rajasthan,West India,Retail,2023-06-10
C01820,Singh College of Engg,,Company,Chennai,Tamil Nadu,South India,Education,2023-07-24
C01821,Pooja Jain,44.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-05-31
C01822,Singh Consulting Pvt Ltd,,Company,Gurugram,Haryana,North India,Corporate,2024-08-28
C01823,Pooja Menon,18.0,M,Patna,Bihar,East India,Retail,2021-03-25
C01824,Raj Yadav,35.0,F,New Delhi,Delhi,North India,Retail,2021-02-03
C01825,Pooja Nair,31.0,F,Margao,Goa,West India,Retail,2021-08-26
C01826,Ravi Rao,18.0,F,Thiruvananthapuram,Kerala,South India,Retail,2021-06-13
C01827,Ministry of Education,,Company,Chandigarh,Punjab,North India,Government,2022-06-13
C01828,Kavita Kumar,45.0,M,Panaji,Goa,West India,Retail,2021-12-02
C01829,Vikram Kumar,58.0,M,Kozhikode,Kerala,South India,Retail,2021-06-06
C01830,Verma Tech Pvt Ltd,,Company,Ludhiana,Punjab,North India,Corporate,2022-07-08
C01831,Neha Chopra,52.0,F,Kozhikode,Kerala,South India,Retail,2023-11-13
C01832,Suresh Reddy,23.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-12-28
C01833,Sneha Gupta,57.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2021-05-10
C01834,Ravi Nair,58.0,F,Kochi,Kerala,South India,Retail,2021-03-03
C01835,Karan Chopra,43.0,M,Kozhikode,Kerala,South India,Retail,2021-12-10
C01836,Riya Iyer,65.0,M,Nashik,Maharashtra,West India,Retail,2024-09-07
C01837,Karan Sharma,20.0,M,Chennai,Tamil Nadu,South India,Retail,2023-07-17
C01838,Deepak Patel,44.0,M,Gurugram,Haryana,North India,Retail,2022-10-08
C01839,Aarti Jain,48.0,F,New Delhi,Delhi,North India,Retail,2024-02-08
C01840,Amit Kumar,52.0,F,Jaipur,Rajasthan,West India,Retail,2022-08-24
C01841,Ravi Bose,42.0,M,Hyderabad,Telangana,South India,Retail,2022-07-29
C01842,Yadav University,,Company,Raipur,Chhattisgarh,Central India,Education,2022-09-24
C01843,Neha Shah,23.0,M,Raipur,Chhattisgarh,Central India,Retail,2023-12-12
C01844,Karan Patel,25.0,M,Raipur,Chhattisgarh,Central India,Retail,2024-03-26
C01845,Anjali Kumar,23.0,F,Kozhikode,Kerala,South India,Retail,2024-02-06
C01846,Patel Industries Pvt Ltd,,Company,Mumbai,Maharashtra,West India,Corporate,2023-05-11
C01847,Riya Singh,55.0,M,Ahmedabad,Gujarat,West India,Retail,2021-08-07
C01848,Ravi Verma,28.0,M,Kochi,Kerala,South India,Retail,2021-06-17
C01849,Vikram Verma,19.0,F,Kolkata,West Bengal,East India,Retail,2022-03-24
C01850,Karan Chopra,18.0,F,Vadodara,Gujarat,West India,Retail,2024-03-27
C01851,Anjali Shah,42.0,M,Amritsar,Punjab,North India,Retail,2023-12-17
C01852,Neha Bose,36.0,F,Bhilai,Chhattisgarh,Central India,Retail,2022-05-26
C01853,Vikram Verma,43.0,M,Nashik,Maharashtra,West India,Retail,2022-06-03
C01854,Rao Systems Pvt Ltd,,Company,Hyderabad,Telangana,South India,Corporate,2021-03-24
C01855,Rahul Reddy,31.0,F,Panaji,Goa,West India,Retail,2021-08-19
C01856,Vikram Gupta,39.0,M,Mumbai,Maharashtra,West India,Retail,2023-07-05
C01857,Raj Das,44.0,F,Jaipur,Rajasthan,West India,Retail,2024-09-12
C01858,Pooja Chopra,40.0,M,Ludhiana,Punjab,North India,Retail,2024-09-25
