Customer Unique ID,Customer Name,Product Name,Category,Serial No,Expiry Date,Original Stock Purchase Date,Purchase Date,MRP (INR),Price Paid (INR),Discount (%),Supplier Company,Supplier Email,Payment Method,Warranty Period (months),Product Condition,Shipping Address,Customer Email,Contact Number,Order Status,Return Eligibility,Notes
CUST02284,Suresh Rao,Parachute Coconut Oil 500ml,Personal Care,PARA112596,2027-03-07,2025-03-17,2025-04-19,82,66.83,18.5,Marico Ltd.,marico@support.com,Wallet,0,New,"412 Example Rd, Surat, GJ",suresh.rao@email.com,8384785370,Processing,No,For external use only
CUST02285,Rohit Mehra,Philips Trimmer QT4001,Electronics,PHIL148551,,2025-05-04,2025-06-02,1491,1285.24,13.8,Philips India Ltd.,contact@philips.co.in,Debit Card,24,New,"49 Example Rd, Patna, BR",rohit.mehra@email.com,9640679235,Cancelled,No,Handle with care
CUST02286,Deepak Joshi,Philips Trimmer QT4001,Electronics,PHIL718687,,2025-03-20,2025-04-24,1437,1138.1,20.8,Philips India Ltd.,contact@philips.co.in,Wallet,24,New,"443 Example Rd, Delhi, DL",deepak.joshi@email.com,9899646198,Shipped,No,Handle with care
CUST02287,Rani Sen,Parachute Coconut Oil 500ml,Personal Care,PARA609976,2026-12-27,2025-01-06,2025-01-19,82,74.29,9.4,Marico Ltd.,marico@support.com,Credit Card,0,New,"235 Example Rd, Bhopal, MP",rani.sen@email.com,7968048557,Cancelled,No,For external use only
CUST02288,Harshita Sinha,Sunfeast Marie Light 200g,Grocery,SUNF716166,2025-12-18,2024-12-23,2025-01-07,30,27.93,6.9,ITC Ltd.,care@itc.in,Net Banking,0,New,"338 Example Rd, Nagpur, MH",harshita.sinha@email.com,9399334199,Cancelled,No,Store in cool dry place
CUST02289,Rani Sen,Prestige Pressure Cooker 5L,Home Appliances,PRES747376,,2024-11-12,2024-11-13,2154,1701.66,21.0,TTK Prestige Ltd.,support@ttkprestige.com,Cash,60,New,"859 Example Rd, Indore, MP",rani.sen@email.com,9945636056,Processing,No,N/A
CUST02290,Ananya Singh,Syska LED Bulb 12W,Electronics,SYSK504044,2027-08-08,2024-08-23,2024-09-09,171,149.8,12.4,Syska LED,support@syska.co.in,UPI,12,New,"617 Example Rd, Indore, MP",ananya.singh@email.com,8622425109,Shipped,No,Handle with care
CUST02291,Meena Kumari,Godrej Expert Hair Colour,Personal Care,GODR743560,2025-06-26,2024-07-01,2024-08-17,40,37.0,7.5,Godrej Consumer Products Ltd.,info@godrejcp.com,Cash,0,New,"87 Example Rd, Guwahati, AS",meena.kumari@email.com,7053754405,Delivered,Yes,For external use only
CUST02292,Suresh Rao,Colgate Toothpaste 200g,Personal Care,COLG411355,2026-08-29,2024-09-08,2024-09-16,105,83.58,20.4,Colgate-Palmolive India,care@colpal.com,Cash,0,New,"354 Example Rd, Bangalore, KA",suresh.rao@email.com,8792938108,Processing,No,For external use only
CUST02293,Sunita Iyer,Prestige Pressure Cooker 5L,Home Appliances,PRES783185,,2025-05-12,2025-05-17,2406,2059.54,14.4,TTK Prestige Ltd.,support@ttkprestige.com,Net Banking,60,New,"728 Example Rd, Chennai, TN",sunita.iyer@email.com,8265801017,Cancelled,No,N/A
CUST02294,Harshita Sinha,Dettol Handwash 200ml,Personal Care,DETT796008,2026-11-11,2024-11-21,2025-01-02,68,57.94,14.8,Reckitt Benckiser,contact@reckitt.com,UPI,0,New,"402 Example Rd, Nagpur, MH",harshita.sinha@email.com,8778888577,Shipped,No,For external use only
CUST02295,Shweta Pandit,Patanjali Ghee 1L,Grocery,PATA826744,2025-11-28,2024-12-03,2025-01-11,604,565.95,6.3,Patanjali Ayurved,support@patanjaliayurved.org,Net Banking,0,New,"717 Example Rd, Chennai, TN",shweta.pandit@email.com,9766136310,Delivered,Yes,Store in cool dry place
CUST02296,Vikram Patel,Amul Gold Milk 1L,Grocery,AMUL983672,2025-06-28,2025-03-30,2025-04-09,73,68.84,5.7,Amul,contact@amul.coop,UPI,0,New,"505 Example Rd, Noida, UP",vikram.patel@email.com,8541275592,Cancelled,No,Store in cool dry place
CUST02297,Sunita Iyer,Tata Salt 1kg,Grocery,TATA170230,2026-04-05,2025-04-10,2025-05-06,26,22.67,12.8,Tata Chemicals Ltd.,customercare@tatachemicals.com,UPI,0,New,"133 Example Rd, Jaipur, RJ",sunita.iyer@email.com,8967393633,Processing,No,Store in cool dry place
CUST02298,Arjun Gupta,Godrej Expert Hair Colour,Personal Care,GODR652272,2026-02-28,2025-03-05,2025-03-29,35,28.0,20.0,Godrej Consumer Products Ltd.,info@godrejcp.com,Net Banking,0,New,"301 Example Rd, Jaipur, RJ",arjun.gupta@email.com,7742544009,Delivered,Yes,For external use only
CUST02299,Deepak Joshi,Crompton Ceiling Fan,Home Appliances,CROM903054,,2024-06-29,2024-07-27,1804,1706.58,5.4,Crompton Greaves,support@crompton.co.in,Debit Card,24,New,"471 Example Rd, Ahmedabad, GJ",deepak.joshi@email.com,7479799826,Processing,No,N/A
CUST02300,Sunita Iyer,Philips Trimmer QT4001,Electronics,PHIL784645,,2024-12-10,2025-01-01,1362,1103.22,19.0,Philips India Ltd.,contact@philips.co.in,Debit Card,24,New,"620 Example Rd, Chennai, TN",sunita.iyer@email.com,8848144371,Delivered,Yes,Handle with care
CUST02301,Sneha Reddy,Britannia Marie Gold 250g,Grocery,BRIT442481,2025-10-22,2024-10-27,2024-11-02,43,34.1,20.7,Britannia Industries,care@britindia.com,Debit Card,0,New,"705 Example Rd, Bhopal, MP",sneha.reddy@email.com,7693632899,Delivered,Yes,Store in cool dry place
CUST02302,Rani Sen,Tanishq Gold Ring,Jewellery,TANI517512,,2025-05-15,2025-06-23,26264,19803.06,24.6,Titan Company Ltd.,orders@titan.co.in,Cash,12,New,"676 Example Rd, Vadodara, GJ",rani.sen@email.com,9460227174,Cancelled,No,N/A
CUST02303,Arjun Gupta,Patanjali Ghee 1L,Grocery,PATA662823,2026-04-05,2025-04-10,2025-05-18,552,427.8,22.5,Patanjali Ayurved,support@patanjaliayurved.org,Net Banking,0,New,"697 Example Rd, Lucknow, UP",arjun.gupta@email.com,8052919850,Delivered,Yes,Store in cool dry place
CUST02304,Sneha Reddy,Sunfeast Marie Light 200g,Grocery,SUNF424143,2026-03-12,2025-03-17,2025-03-31,25,20.12,19.5,ITC Ltd.,care@itc.in,Wallet,0,New,"483 Example Rd, Bangalore, KA",sneha.reddy@email.com,9578400163,Delivered,Yes,Store in cool dry place
CUST02305,Suresh Rao,Dettol Handwash 200ml,Personal Care,DETT845694,2027-04-22,2025-05-02,2025-06-18,63,55.12,12.5,Reckitt Benckiser,contact@reckitt.com,Wallet,0,New,"526 Example Rd, Hyderabad, TS",suresh.rao@email.com,8407892873,Delivered,Yes,For external use only
CUST02306,Meena Kumari,Sunfeast Marie Light 200g,Grocery,SUNF479893,2025-06-14,2024-06-19,2024-06-28,22,16.57,24.7,ITC Ltd.,care@itc.in,UPI,0,New,"683 Example Rd, Nagpur, MH",meena.kumari@email.com,8020189438,Delivered,Yes,Store in cool dry place
CUST02307,Shweta Pandit,Bajaj LED Bulb 9W,Electronics,BAJA698390,2027-09-19,2024-10-04,2024-10-30,115,105.23,8.5,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Cash,12,New,"290 Example Rd, Surat, GJ",shweta.pandit@email.com,8858768919,Shipped,No,Handle with care
CUST02308,Arjun Gupta,Samsung Galaxy M32,Electronics,SAMS417991,,2024-08-31,2024-09-26,14018,12574.15,10.3,Samsung India,support@samsung.com,Debit Card,24,New,"472 Example Rd, Kanpur, UP",arjun.gupta@email.com,8694768780,Delivered,Yes,Handle with care
CUST02309,Meena Kumari,Patanjali Ghee 1L,Grocery,PATA416734,2025-12-09,2024-12-14,2025-01-06,490,417.97,14.7,Patanjali Ayurved,support@patanjaliayurved.org,Debit Card,0,New,"610 Example Rd, Bangalore, KA",meena.kumari@email.com,8565451983,Delivered,Yes,Store in cool dry place
CUST02310,Suresh Rao,Dabur Honey 500g,Grocery,DABU816097,2027-01-12,2025-01-22,2025-01-26,202,172.31,14.7,Dabur India Ltd.,order@dabur.com,Wallet,0,New,"633 Example Rd, Noida, UP",suresh.rao@email.com,7222417580,Cancelled,No,Store in cool dry place
CUST02311,Nidhi Chawla,Himalaya Neem Face Wash 150ml,Personal Care,HIMA596975,2026-04-14,2024-10-21,2024-11-22,147,137.45,6.5,Himalaya Wellness,info@himalayawellness.com,Credit Card,0,New,"626 Example Rd, Vadodara, GJ",nidhi.chawla@email.com,8434034208,Processing,No,For external use only
CUST02312,Manish Jain,Samsung Galaxy M32,Electronics,SAMS159176,,2024-11-05,2024-11-12,14395,12264.54,14.8,Samsung India,support@samsung.com,Net Banking,24,New,"977 Example Rd, Bangalore, KA",manish.jain@email.com,8143685062,Cancelled,No,Handle with care
CUST02313,Sunita Iyer,Fogg Body Spray 120ml,Personal Care,FOGG861526,2026-12-17,2024-12-27,2025-01-02,242,209.33,13.5,Vini Cosmetics,support@foggspray.com,UPI,0,New,"312 Example Rd, Kanpur, UP",sunita.iyer@email.com,9044809357,Cancelled,No,For external use only
CUST02314,Kavita Nair,Dettol Handwash 200ml,Personal Care,DETT681900,2027-02-09,2025-02-19,2025-03-14,70,53.34,23.8,Reckitt Benckiser,contact@reckitt.com,Credit Card,0,New,"647 Example Rd, Kanpur, UP",kavita.nair@email.com,7331467931,Processing,No,For external use only
CUST02315,Arjun Gupta,Colgate Toothpaste 200g,Personal Care,COLG321759,2027-01-04,2025-01-14,2025-02-11,85,70.97,16.5,Colgate-Palmolive India,care@colpal.com,Cash,0,New,"978 Example Rd, Nagpur, MH",arjun.gupta@email.com,9978210770,Shipped,No,For external use only
CUST02316,Vikram Patel,Patanjali Ghee 1L,Grocery,PATA270249,2026-01-12,2025-01-17,2025-02-04,598,554.94,7.2,Patanjali Ayurved,support@patanjaliayurved.org,UPI,0,New,"281 Example Rd, Delhi, DL",vikram.patel@email.com,8755534237,Processing,No,Store in cool dry place
CUST02317,Kavita Nair,Samsung Galaxy M32,Electronics,SAMS232663,,2025-04-11,2025-05-28,16419,14202.43,13.5,Samsung India,support@samsung.com,Cash,24,New,"702 Example Rd, Lucknow, UP",kavita.nair@email.com,8347158567,Shipped,No,Handle with care
CUST02318,Kavita Nair,Samsung Galaxy M32,Electronics,SAMS590211,,2025-05-08,2025-06-03,16605,14512.77,12.6,Samsung India,support@samsung.com,Wallet,24,New,"965 Example Rd, Bangalore, KA",kavita.nair@email.com,7997585622,Shipped,No,Handle with care
CUST02319,Nidhi Chawla,Tata Salt 1kg,Grocery,TATA452132,2026-04-26,2025-05-01,2025-06-15,34,26.38,22.4,Tata Chemicals Ltd.,customercare@tatachemicals.com,Cash,0,New,"811 Example Rd, Nagpur, MH",nidhi.chawla@email.com,8063870883,Delivered,Yes,Store in cool dry place
CUST02320,Manish Jain,Tata Salt 1kg,Grocery,TATA319861,2025-12-30,2025-01-04,2025-01-21,34,26.66,21.6,Tata Chemicals Ltd.,customercare@tatachemicals.com,Debit Card,0,New,"869 Example Rd, Kochi, KL",manish.jain@email.com,7698881100,Cancelled,No,Store in cool dry place
CUST02321,Priyanka Verma,Britannia Marie Gold 250g,Grocery,BRIT858139,2025-08-09,2024-08-14,2024-09-11,38,35.11,7.6,Britannia Industries,care@britindia.com,Cash,0,New,"344 Example Rd, Surat, GJ",priyanka.verma@email.com,8973539632,Delivered,Yes,Store in cool dry place
CUST02322,Shweta Pandit,Godrej Expert Hair Colour,Personal Care,GODR646211,2025-09-02,2024-09-07,2024-09-10,41,36.37,11.3,Godrej Consumer Products Ltd.,info@godrejcp.com,Debit Card,0,New,"423 Example Rd, Noida, UP",shweta.pandit@email.com,7262237149,Cancelled,No,For external use only
CUST02323,Deepak Joshi,Himalaya Neem Face Wash 150ml,Personal Care,HIMA692658,2026-05-18,2024-11-24,2024-12-10,186,160.89,13.5,Himalaya Wellness,info@himalayawellness.com,Net Banking,0,New,"716 Example Rd, Surat, GJ",deepak.joshi@email.com,8404911932,Cancelled,No,For external use only
CUST02324,Sunita Iyer,Himalaya Neem Face Wash 150ml,Personal Care,HIMA793644,2026-08-29,2025-03-07,2025-03-30,157,146.64,6.6,Himalaya Wellness,info@himalayawellness.com,Credit Card,0,New,"397 Example Rd, Pune, MH",sunita.iyer@email.com,9185425036,Processing,No,For external use only
CUST02325,Priyanka Verma,Tanishq Gold Ring,Jewellery,TANI264716,,2025-04-11,2025-04-14,25706,21567.33,16.1,Titan Company Ltd.,orders@titan.co.in,Credit Card,12,New,"950 Example Rd, Mumbai, MH",priyanka.verma@email.com,9707306571,Cancelled,No,N/A
CUST02326,Priyanka Verma,Mi Smart Band 5,Electronics,MI S170371,,2024-11-10,2024-12-12,2064,1607.86,22.1,Xiaomi India,service.in@xiaomi.com,Credit Card,12,New,"703 Example Rd, Patna, BR",priyanka.verma@email.com,8398665899,Shipped,No,Handle with care
CUST02327,Sunita Iyer,Prestige Pressure Cooker 5L,Home Appliances,PRES571562,,2024-12-20,2024-12-29,2464,2188.03,11.2,TTK Prestige Ltd.,support@ttkprestige.com,Wallet,60,New,"813 Example Rd, Vadodara, GJ",sunita.iyer@email.com,7812079814,Delivered,Yes,N/A
CUST02328,Vikram Patel,Bajaj LED Bulb 9W,Electronics,BAJA178853,2028-01-27,2025-02-11,2025-03-14,122,109.8,10.0,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Net Banking,12,New,"335 Example Rd, Patna, BR",vikram.patel@email.com,9393777834,Processing,No,Handle with care
CUST02329,Meena Kumari,Patanjali Ghee 1L,Grocery,PATA547661,2025-09-15,2024-09-20,2024-10-31,487,383.76,21.2,Patanjali Ayurved,support@patanjaliayurved.org,Credit Card,0,New,"728 Example Rd, Pune, MH",meena.kumari@email.com,9041414612,Shipped,No,Store in cool dry place
CUST02330,Nidhi Chawla,Bajaj LED Bulb 9W,Electronics,BAJA811861,2027-09-24,2024-10-09,2024-10-29,116,96.16,17.1,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Credit Card,12,New,"225 Example Rd, Noida, UP",nidhi.chawla@email.com,8830630348,Cancelled,No,Handle with care
CUST02331,Harshita Sinha,Parachute Coconut Oil 500ml,Personal Care,PARA681768,2026-10-06,2024-10-16,2024-11-20,108,97.42,9.8,Marico Ltd.,marico@support.com,UPI,0,New,"832 Example Rd, Delhi, DL",harshita.sinha@email.com,8951438047,Delivered,Yes,For external use only
CUST02332,Gaurav Mishra,Prestige Pressure Cooker 5L,Home Appliances,PRES364273,,2024-08-11,2024-08-23,2493,2191.35,12.1,TTK Prestige Ltd.,support@ttkprestige.com,Credit Card,60,New,"507 Example Rd, Noida, UP",gaurav.mishra@email.com,8068887127,Cancelled,No,N/A
CUST02333,Harshita Sinha,Philips Trimmer QT4001,Electronics,PHIL166247,,2025-01-01,2025-01-23,1325,1085.17,18.1,Philips India Ltd.,contact@philips.co.in,Cash,24,New,"994 Example Rd, Kolkata, WB",harshita.sinha@email.com,8286724317,Delivered,Yes,Handle with care
CUST02334,Rahul Sharma,Bajaj LED Bulb 9W,Electronics,BAJA920961,2028-01-28,2025-02-12,2025-02-22,95,88.06,7.3,Bajaj Electricals Ltd.,sales@bajajelectricals.com,UPI,12,New,"631 Example Rd, Kochi, KL",rahul.sharma@email.com,9633971991,Shipped,No,Handle with care
CUST02335,Shweta Pandit,Mi Smart Band 5,Electronics,MI S901486,,2024-12-12,2024-12-16,2312,1974.45,14.6,Xiaomi India,service.in@xiaomi.com,Net Banking,12,New,"547 Example Rd, Lucknow, UP",shweta.pandit@email.com,9950657066,Shipped,No,Handle with care
CUST02336,Harshita Sinha,Prestige Pressure Cooker 5L,Home Appliances,PRES411720,,2025-04-15,2025-04-23,1972,1668.31,15.4,TTK Prestige Ltd.,support@ttkprestige.com,Credit Card,60,New,"435 Example Rd, Mumbai, MH",harshita.sinha@email.com,9844498924,Cancelled,No,N/A
CUST02337,Rajeev Bansal,Prestige Pressure Cooker 5L,Home Appliances,PRES844968,,2025-01-07,2025-02-01,2039,1667.9,18.2,TTK Prestige Ltd.,support@ttkprestige.com,Cash,60,New,"727 Example Rd, Noida, UP",rajeev.bansal@email.com,7670846325,Cancelled,No,N/A
CUST02338,Vikram Patel,Philips Trimmer QT4001,Electronics,PHIL883966,,2025-05-16,2025-07-02,1620,1242.54,23.3,Philips India Ltd.,contact@philips.co.in,UPI,24,New,"213 Example Rd, Noida, UP",vikram.patel@email.com,9446605616,Cancelled,No,Handle with care
CUST02339,Vikram Patel,Godrej Expert Hair Colour,Personal Care,GODR714658,2025-10-19,2024-10-24,2024-10-30,43,32.64,24.1,Godrej Consumer Products Ltd.,info@godrejcp.com,Net Banking,0,New,"652 Example Rd, Delhi, DL",vikram.patel@email.com,7495438817,Processing,No,For external use only
CUST02340,Harshita Sinha,Dabur Honey 500g,Grocery,DABU668022,2026-08-12,2024-08-22,2024-09-28,192,156.67,18.4,Dabur India Ltd.,order@dabur.com,Cash,0,New,"352 Example Rd, Kochi, KL",harshita.sinha@email.com,8329104162,Delivered,Yes,Store in cool dry place
CUST02341,Rajeev Bansal,Crompton Ceiling Fan,Home Appliances,CROM627803,,2024-12-11,2024-12-21,2103,1846.43,12.2,Crompton Greaves,support@crompton.co.in,UPI,24,New,"69 Example Rd, Pune, MH",rajeev.bansal@email.com,7795706440,Delivered,Yes,N/A
CUST02342,Rani Sen,Mi Smart Band 5,Electronics,MI S480957,,2025-04-12,2025-05-14,2406,2110.06,12.3,Xiaomi India,service.in@xiaomi.com,Cash,12,New,"900 Example Rd, Kolkata, WB",rani.sen@email.com,9543795958,Cancelled,No,Handle with care
CUST02343,Rohit Mehra,Philips Trimmer QT4001,Electronics,PHIL592874,,2025-03-17,2025-04-06,1263,1101.34,12.8,Philips India Ltd.,contact@philips.co.in,Credit Card,24,New,"981 Example Rd, Kolkata, WB",rohit.mehra@email.com,8478519795,Delivered,Yes,Handle with care
CUST02344,Sunita Iyer,Sunfeast Marie Light 200g,Grocery,SUNF646825,2025-07-27,2024-08-01,2024-08-29,20,17.56,12.2,ITC Ltd.,care@itc.in,Credit Card,0,New,"221 Example Rd, Ahmedabad, GJ",sunita.iyer@email.com,8558408901,Delivered,Yes,Store in cool dry place
CUST02345,Rani Sen,Bajaj LED Bulb 9W,Electronics,BAJA258259,2028-04-26,2025-05-12,2025-06-25,98,88.0,10.2,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Net Banking,12,New,"209 Example Rd, Bhopal, MP",rani.sen@email.com,8742926723,Shipped,No,Handle with care
CUST02346,Priyanka Verma,Parachute Coconut Oil 500ml,Personal Care,PARA556662,2026-06-09,2024-06-19,2024-07-04,110,103.84,5.6,Marico Ltd.,marico@support.com,Debit Card,0,New,"39 Example Rd, Bhopal, MP",priyanka.verma@email.com,8033706309,Processing,No,For external use only
CUST02347,Rajeev Bansal,Patanjali Ghee 1L,Grocery,PATA586674,2025-10-19,2024-10-24,2024-10-25,565,433.92,23.2,Patanjali Ayurved,support@patanjaliayurved.org,Net Banking,0,New,"721 Example Rd, Surat, GJ",rajeev.bansal@email.com,9752143486,Delivered,Yes,Store in cool dry place
CUST02348,Amitabh Das,Parachute Coconut Oil 500ml,Personal Care,PARA211291,2027-05-08,2025-05-18,2025-05-20,111,100.79,9.2,Marico Ltd.,marico@support.com,UPI,0,New,"843 Example Rd, Bangalore, KA",amitabh.das@email.com,9481066749,Delivered,Yes,For external use only
CUST02349,Suresh Rao,Dettol Handwash 200ml,Personal Care,DETT438650,2026-12-25,2025-01-04,2025-02-03,72,60.55,15.9,Reckitt Benckiser,contact@reckitt.com,Credit Card,0,New,"480 Example Rd, Hyderabad, TS",suresh.rao@email.com,8481145302,Cancelled,No,For external use only
CUST02350,Rani Sen,Britannia Marie Gold 250g,Grocery,BRIT629114,2026-03-15,2025-03-20,2025-04-08,45,35.37,21.4,Britannia Industries,care@britindia.com,Wallet,0,New,"701 Example Rd, Noida, UP",rani.sen@email.com,7701058065,Processing,No,Store in cool dry place
CUST02351,Arjun Gupta,Mi Smart Band 5,Electronics,MI S541264,,2025-03-29,2025-04-24,2145,1838.26,14.3,Xiaomi India,service.in@xiaomi.com,Wallet,12,New,"341 Example Rd, Nagpur, MH",arjun.gupta@email.com,8604894873,Processing,No,Handle with care
CUST02352,Sunita Iyer,Colgate Toothpaste 200g,Personal Care,COLG287906,2027-05-06,2025-05-16,2025-05-27,83,62.5,24.7,Colgate-Palmolive India,care@colpal.com,Cash,0,New,"958 Example Rd, Vadodara, GJ",sunita.iyer@email.com,9150084915,Cancelled,No,For external use only
CUST02353,Kavita Nair,Patanjali Ghee 1L,Grocery,PATA427202,2025-12-12,2024-12-17,2025-01-21,516,464.92,9.9,Patanjali Ayurved,support@patanjaliayurved.org,Net Banking,0,New,"845 Example Rd, Nagpur, MH",kavita.nair@email.com,9412090325,Processing,No,Store in cool dry place
CUST02354,Manish Jain,Crompton Ceiling Fan,Home Appliances,CROM512217,,2024-12-26,2024-12-28,2224,1672.45,24.8,Crompton Greaves,support@crompton.co.in,Credit Card,24,New,"602 Example Rd, Chennai, TN",manish.jain@email.com,8279792037,Delivered,Yes,N/A
CUST02355,Meena Kumari,Colgate Toothpaste 200g,Personal Care,COLG211269,2026-12-22,2025-01-01,2025-01-30,107,100.37,6.2,Colgate-Palmolive India,care@colpal.com,UPI,0,New,"850 Example Rd, Pune, MH",meena.kumari@email.com,8011033077,Processing,No,For external use only
CUST02356,Manish Jain,Bajaj LED Bulb 9W,Electronics,BAJA882803,2027-08-26,2024-09-10,2024-10-15,112,88.59,20.9,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Cash,12,New,"13 Example Rd, Noida, UP",manish.jain@email.com,9080091347,Delivered,Yes,Handle with care
CUST02357,Vikram Patel,Dabur Honey 500g,Grocery,DABU492974,2026-07-07,2024-07-17,2024-08-08,196,183.46,6.4,Dabur India Ltd.,order@dabur.com,UPI,0,New,"401 Example Rd, Ahmedabad, GJ",vikram.patel@email.com,7182262692,Delivered,Yes,Store in cool dry place
CUST02358,Sneha Reddy,Mi Smart Band 5,Electronics,MI S873391,,2025-03-23,2025-03-26,2053,1771.74,13.7,Xiaomi India,service.in@xiaomi.com,Cash,12,New,"284 Example Rd, Noida, UP",sneha.reddy@email.com,8395552701,Delivered,Yes,Handle with care
CUST02359,Sneha Reddy,Parachute Coconut Oil 500ml,Personal Care,PARA595886,2027-03-02,2025-03-12,2025-05-01,83,72.54,12.6,Marico Ltd.,marico@support.com,Debit Card,0,New,"495 Example Rd, Nagpur, MH",sneha.reddy@email.com,9729191587,Cancelled,No,For external use only
CUST02360,Sunita Iyer,Dettol Handwash 200ml,Personal Care,DETT944977,2026-10-18,2024-10-28,2024-11-30,64,54.08,15.5,Reckitt Benckiser,contact@reckitt.com,UPI,0,New,"634 Example Rd, Kolkata, WB",sunita.iyer@email.com,7570263777,Delivered,Yes,For external use only
CUST02361,Priyanka Verma,Patanjali Ghee 1L,Grocery,PATA550550,2025-12-09,2024-12-14,2025-01-23,618,506.76,18.0,Patanjali Ayurved,support@patanjaliayurved.org,Credit Card,0,New,"587 Example Rd, Bhopal, MP",priyanka.verma@email.com,9340530744,Shipped,No,Store in cool dry place
CUST02362,Ananya Singh,Parachute Coconut Oil 500ml,Personal Care,PARA593375,2026-08-10,2024-08-20,2024-08-21,100,84.1,15.9,Marico Ltd.,marico@support.com,Wallet,0,New,"364 Example Rd, Kolkata, WB",ananya.singh@email.com,9815528980,Delivered,Yes,For external use only
